NAME,dummy,STREET ADDRESS,BLDG/FLOOR/UNIT,CITY,STATE,ZIPCODE,PHONE,address,lat,long,url
PARK HILL FAMILY HEALTH CENTER,,4995 E. 33RD AVENUE,,DENVER,CO,80207,(303) 602-3720,"4995 E. 33RD AVENUE, DENVER, CO, 80207",39.7640841,-104.9296683,"<a href=""https://maps.google.com/?q=39.7640841,-104.9296683"">4995 E. 33RD AVENUE, DENVER, CO, 80207</a>."
PARK MEADOWS IMAGING,,8500 PARK MEADOWS DR,SUITE 50,LONE TREE,CO,80124,(303) 925-0674,"8500 PARK MEADOWS DR, SUITE 50, LONE TREE, CO, 80124",39.5612432,-104.8907656,"<a href=""https://maps.google.com/?q=39.5612432,-104.8907656"">8500 PARK MEADOWS DR, SUITE 50, LONE TREE, CO, 80124</a>."
PARK VIEW MEDICAL CENTER,,3676  PARKER BOULEVARD,,PUEBLO,CO,81008,(719) 584-4000,"3676  PARKER BOULEVARD, PUEBLO, CO, 81008",38.3098386,-104.6590554,"<a href=""https://maps.google.com/?q=38.3098386,-104.6590554"">3676  PARKER BOULEVARD, PUEBLO, CO, 81008</a>."
PARK VIEW MEDICAL CENTER,,400 W 16TH STREET,,PUEBLO,CO,81003,(719) 595-7560,"400 W 16TH STREET, PUEBLO, CO, 81003",38.2817831,-104.612694,"<a href=""https://maps.google.com/?q=38.2817831,-104.612694"">400 W 16TH STREET, PUEBLO, CO, 81003</a>."
PARK WEST IMAGING,,3676 PARKER BLVD,SUITE 165,PUEBLO,CO,81008,719-595-7600,"3676 PARKER BLVD, SUITE 165, PUEBLO, CO, 81008",38.3098386,-104.6590554,"<a href=""https://maps.google.com/?q=38.3098386,-104.6590554"">3676 PARKER BLVD, SUITE 165, PUEBLO, CO, 81008</a>."
PARKE HEALTH CLINIC,,182 16TH ST,,BURLINGTON,CO,80807,(719) 346-9481,"182 16TH ST, BURLINGTON, CO, 80807",39.3020697,-102.270306,"<a href=""https://maps.google.com/?q=39.3020697,-102.270306"">182 16TH ST, BURLINGTON, CO, 80807</a>."
PARKER ADVENTIST HOSPITAL - BREAST CARE CENTER,,9399  CROWN CREST BOULEVARD,STE 100,PARKER,CO,80138,(303) 269-4150,"9399  CROWN CREST BOULEVARD, STE 100, PARKER, CO, 80138",39.5483134,-104.7689713,"<a href=""https://maps.google.com/?q=39.5483134,-104.7689713"">9399  CROWN CREST BOULEVARD, STE 100, PARKER, CO, 80138</a>."
PARKER ADVENTIST HOSPITAL - CANCER CARE,,9395  CROWN CREST BOULEVARD,,PARKER,CO,80138,(303) 269-4975,"9395  CROWN CREST BOULEVARD, PARKER, CO, 80138",39.5483771,-104.7705071,"<a href=""https://maps.google.com/?q=39.5483771,-104.7705071"">9395  CROWN CREST BOULEVARD, PARKER, CO, 80138</a>."
PARKER ADVENTIST HOSPITAL - CYPRUS HEMATOLOGY ONCOLOGY,,9395  CROWN CREST BOULEVARD,,PARKER,CO,80138,(303) 369-4420,"9395  CROWN CREST BOULEVARD, PARKER, CO, 80138",39.5483771,-104.7705071,"<a href=""https://maps.google.com/?q=39.5483771,-104.7705071"">9395  CROWN CREST BOULEVARD, PARKER, CO, 80138</a>."
Pathfinders,Online,PO Box 11799,,Aspen,CO,81612,970-379-5276,"PO Box 11799, Aspen, CO, 81612",39.1942153,-106.8209133,"<a href=""https://maps.google.com/?q=39.1942153,-106.8209133"">PO Box 11799, Aspen, CO, 81612</a>."
PATHWAYS HOSPICE,,2000 N BOISE AVE,3RD FLOOR,LOVELAND,CO,80538,(970) 593-6062,"2000 N BOISE AVE, 3RD FLOOR, LOVELAND, CO, 80538",40.4132365,-105.0513281,"<a href=""https://maps.google.com/?q=40.4132365,-105.0513281"">2000 N BOISE AVE, 3RD FLOOR, LOVELAND, CO, 80538</a>."
PATHWAYS HOSPICE - LARIMER COUNTY,,305 CARPENTER RD,,FORT COLLINS,CO,80525,(970) 663-3500,"305 CARPENTER RD, FORT COLLINS, CO, 80525",40.4795349,-105.0734256,"<a href=""https://maps.google.com/?q=40.4795349,-105.0734256"">305 CARPENTER RD, FORT COLLINS, CO, 80525</a>."
PATHWAYS HOSPICE - WELD COUNTY,,2525 W 16TH ST,STE C,GREELEY,CO,80631,(970) 663-3500,"2525 W 16TH ST, STE C, GREELEY, CO, 80631",40.4152339,-104.7212473,"<a href=""https://maps.google.com/?q=40.4152339,-104.7212473"">2525 W 16TH ST, STE C, GREELEY, CO, 80631</a>."
PAVILION C FOR WOMEN'S CARE AT DENVER HEALTH ,,790 DELAWARE STREET DENVER ,,DENVER ,CO,80204,(303) 436-4949,"790 DELAWARE STREET DENVER , DENVER , CO, 80204",39.7282698,-104.9924643,"<a href=""https://maps.google.com/?q=39.7282698,-104.9924643"">790 DELAWARE STREET DENVER , DENVER , CO, 80204</a>."
PECOS CLINIC,,1701 WEST 72ND AVENUE,,DENVER,CO,80229,(303) 650-4460,"1701 WEST 72ND AVENUE, DENVER, CO, 80229",39.8276711,-105.0074367,"<a href=""https://maps.google.com/?q=39.8276711,-105.0074367"">1701 WEST 72ND AVENUE, DENVER, CO, 80229</a>."
PEDIATRIC HEALTH CENTER ,,2828 INTERNATIONAL CIRCLE,SUITE 140,COLORADO SPRINGS,CO,80910,(719) 632-5700 ,"2828 INTERNATIONAL CIRCLE, SUITE 140, COLORADO SPRINGS, CO, 80910",38.8265373,-104.7879209,"<a href=""https://maps.google.com/?q=38.8265373,-104.7879209"">2828 INTERNATIONAL CIRCLE, SUITE 140, COLORADO SPRINGS, CO, 80910</a>."
PEDIATRIC HEALTH CENTER AT ACADEMY,,3205 N. ACADEMY BLVD.,SUITE 100,COLORADO SPRINGS,CO,80917,(719) 632-5700,"3205 N. ACADEMY BLVD., SUITE 100, COLORADO SPRINGS, CO, 80917",38.8783252,-104.756287,"<a href=""https://maps.google.com/?q=38.8783252,-104.756287"">3205 N. ACADEMY BLVD., SUITE 100, COLORADO SPRINGS, CO, 80917</a>."
PENRAD AT AUDUBON MEDICAL CAMPUS,,3050 N CIRCLE DR,,COLORADO SPRINGS,CO,80909,719-785-9000,"3050 N CIRCLE DR, COLORADO SPRINGS, CO, 80909",38.8730125,-104.7940293,"<a href=""https://maps.google.com/?q=38.8730125,-104.7940293"">3050 N CIRCLE DR, COLORADO SPRINGS, CO, 80909</a>."
PENRAD AT BRIARGATE CAMPUS,,4105 BRIARGATE PKWY,#115,COLORADO SPRINGS,CO,80920,719-785-9000,"4105 BRIARGATE PKWY, #115, COLORADO SPRINGS, CO, 80920",38.9652257,-104.7529143,"<a href=""https://maps.google.com/?q=38.9652257,-104.7529143"">4105 BRIARGATE PKWY, #115, COLORADO SPRINGS, CO, 80920</a>."
PENRAD AT BROADMOOR AREA,,1263 LAKE PLAZA DR,#100,COLORADO SPRINGS,CO,80906,719-785-9000,"1263 LAKE PLAZA DR, #100, COLORADO SPRINGS, CO, 80906",38.7947259,-104.8039551,"<a href=""https://maps.google.com/?q=38.7947259,-104.8039551"">1263 LAKE PLAZA DR, #100, COLORADO SPRINGS, CO, 80906</a>."
PENRAD AT NEVADA CAMPUS,,2202 N NEVADA AVE,,COLORADO SPRINGS,CO,80907,719-785-9000,"2202 N NEVADA AVE, COLORADO SPRINGS, CO, 80907",38.8658312,-104.8212484,"<a href=""https://maps.google.com/?q=38.8658312,-104.8212484"">2202 N NEVADA AVE, COLORADO SPRINGS, CO, 80907</a>."
PENRAD AT SISTERS GROVE PAVILLION,,6011 E WOODMEN RD,#10,COLORADO SPRINGS,CO,80923,719-785-9000,"6011 E WOODMEN RD, #10, COLORADO SPRINGS, CO, 80923",38.9383287,-104.717551,"<a href=""https://maps.google.com/?q=38.9383287,-104.717551"">6011 E WOODMEN RD, #10, COLORADO SPRINGS, CO, 80923</a>."
PENRAD AT THE WILLIAM J. HYBL SPORTS MEDICINE AND PERFORMANCE CENTER,,4925 N NEVADA AVE,,COLORADO SPRINGS,CO,80918,719-785-9000,"4925 N NEVADA AVE, COLORADO SPRINGS, CO, 80918",38.9023979,-104.8164152,"<a href=""https://maps.google.com/?q=38.9023979,-104.8164152"">4925 N NEVADA AVE, COLORADO SPRINGS, CO, 80918</a>."
PENRAD AT TRI-LAKES HEALTH PAVILLION MONUMENT,,17230 JACKSON CREEK PKWY,,MONUMENT,CO,80132,719-785-9000,"17230 JACKSON CREEK PKWY, MONUMENT, CO, 80132",39.0825642,-104.8593331,"<a href=""https://maps.google.com/?q=39.0825642,-104.8593331"">17230 JACKSON CREEK PKWY, MONUMENT, CO, 80132</a>."
PENROSE CANCER CENTER,,2222 N NEVADA AVENUE,,COLORADO SPRINGS,CO,80907,(719) 776-5281,"2222 N NEVADA AVENUE, COLORADO SPRINGS, CO, 80907",38.8656138,-104.8213852,"<a href=""https://maps.google.com/?q=38.8656138,-104.8213852"">2222 N NEVADA AVENUE, COLORADO SPRINGS, CO, 80907</a>."
PENROSE ST FRANCIS HOSPITAL,,2222 NORTH NEVADA AVENUE,,COLORADO SPRINGS,CO,80907,(719) 776-5548,"2222 NORTH NEVADA AVENUE, COLORADO SPRINGS, CO, 80907",38.8656138,-104.8213852,"<a href=""https://maps.google.com/?q=38.8656138,-104.8213852"">2222 NORTH NEVADA AVENUE, COLORADO SPRINGS, CO, 80907</a>."
PEOPLE'S CLINIC,,2525 13TH STREET,,BOULDER,CO,80304,(303) 650-4460,"2525 13TH STREET, BOULDER, CO, 80304",40.0238459,-105.281015,"<a href=""https://maps.google.com/?q=40.0238459,-105.281015"">2525 13TH STREET, BOULDER, CO, 80304</a>."
PIKES PEAK HOSPICE AND PALLIATIVE CARE,,2222 NEVADA AVE,6TH FL,COLORADO SPRINGS,CO,80907,(719) 633-3400,"2222 NEVADA AVE, 6TH FL, COLORADO SPRINGS, CO, 80907",38.8656138,-104.8213852,"<a href=""https://maps.google.com/?q=38.8656138,-104.8213852"">2222 NEVADA AVE, 6TH FL, COLORADO SPRINGS, CO, 80907</a>."
PIKES PEAK HOSPICE AND PALLIATIVE CARE,,2550 TENDERFOOT HILL ST,,COLORADO SPRINGS,CO,80906,(719) 633-3400,"2550 TENDERFOOT HILL ST, COLORADO SPRINGS, CO, 80906",38.7945709,-104.8138313,"<a href=""https://maps.google.com/?q=38.7945709,-104.8138313"">2550 TENDERFOOT HILL ST, COLORADO SPRINGS, CO, 80906</a>."
Pilates Denver Studio,Local,"6380 S. Fiddlers Green Circle, #108 C",,Greenwood Village,CO,80111,303-779-0164,"6380 S. Fiddlers Green Circle, #108 C, Greenwood Village, CO, 80111",39.6013878,-104.8901791,"<a href=""https://maps.google.com/?q=39.6013878,-104.8901791"">6380 S. Fiddlers Green Circle, #108 C, Greenwood Village, CO, 80111</a>."
Pink Ink Survivor Breasthetics,Local,5243 S. Zeno Way,,Centennial,CO,80015,303-358-1324,"5243 S. Zeno Way, Centennial, CO, 80015",39.6203718,-104.7737669,"<a href=""https://maps.google.com/?q=39.6203718,-104.7737669"">5243 S. Zeno Way, Centennial, CO, 80015</a>."
PLACE BRIDGE ACADEMY - SCHOOL-BASED HEALTH CENTER,,7125 CHERRY CREEK DRIVE NORTH ,,DENVER,CO,80224,(720) 424-2050,"7125 CHERRY CREEK DRIVE NORTH , DENVER, CO, 80224",39.7073738,-104.9406703,"<a href=""https://maps.google.com/?q=39.7073738,-104.9406703"">7125 CHERRY CREEK DRIVE NORTH , DENVER, CO, 80224</a>."
Please Save Another (PSA),Local,"10111 Inverness Main St., Suite O",,Englewood,CO,80112,303-662-0155,"10111 Inverness Main St., Suite O, Englewood, CO, 80112",39.5796257,-104.871282,"<a href=""https://maps.google.com/?q=39.5796257,-104.871282"">10111 Inverness Main St., Suite O, Englewood, CO, 80112</a>."
PORTER ADVENTIST HOSPITAL,,2555 S DOWNING STREET,,DENVER,CO,80210,(303) 715-7030,"2555 S DOWNING STREET, DENVER, CO, 80210",39.6703965,-104.9739629,"<a href=""https://maps.google.com/?q=39.6703965,-104.9739629"">2555 S DOWNING STREET, DENVER, CO, 80210</a>."
Porter Adventist Hospital Hereditary Cancer Clinic,Local,"Cancer Care Center, 2525 S. Downing St.",,Denver,CO,80210,303-765-3923,"Cancer Care Center, 2525 S. Downing St., Denver, CO, 80210",39.6705695,-104.9745722,"<a href=""https://maps.google.com/?q=39.6705695,-104.9745722"">Cancer Care Center, 2525 S. Downing St., Denver, CO, 80210</a>."
PORTER HOSPICE,,7995 E PRENTICE AVE,STE 204,GREENWOOD VILLAGE,CO,80111,(303) 561-5100,"7995 E PRENTICE AVE, STE 204, GREENWOOD VILLAGE, CO, 80111",39.6211224,-104.8960977,"<a href=""https://maps.google.com/?q=39.6211224,-104.8960977"">7995 E PRENTICE AVE, STE 204, GREENWOOD VILLAGE, CO, 80111</a>."
PORTER HOSPICE RESIDENCE,,5020 EAST ARAPAHOE ROAD,,CENTENNIAL,CO,80122,(303) 694-3545,"5020 EAST ARAPAHOE ROAD, CENTENNIAL, CO, 80122",39.5929747,-104.9288014,"<a href=""https://maps.google.com/?q=39.5929747,-104.9288014"">5020 EAST ARAPAHOE ROAD, CENTENNIAL, CO, 80122</a>."
Positive Pressure,Local,"3470 So Sherman St., #1",,Englewood,CO,80113,720-289-5415,"3470 So Sherman St., #1, Englewood, CO, 80113",39.6537347,-104.9848538,"<a href=""https://maps.google.com/?q=39.6537347,-104.9848538"">3470 So Sherman St., #1, Englewood, CO, 80113</a>."
POST ACCUTE MEDICAL - DENVER,,1690 N MEADE STREET,,DENVER,CO,80204,(303) 264-6900,"1690 N MEADE STREET, DENVER, CO, 80204",39.7434464,-105.0356508,"<a href=""https://maps.google.com/?q=39.7434464,-105.0356508"">1690 N MEADE STREET, DENVER, CO, 80204</a>."
PRAIRIE VIEW RURAL HEALTH CLINIC,,615 WEST 5TH ST NORTH,,CHEYENNE WELLS,CO,80810,(719) 767-5669,"615 WEST 5TH ST NORTH, CHEYENNE WELLS, CO, 80810",38.8273482,-102.3544326,"<a href=""https://maps.google.com/?q=38.8273482,-102.3544326"">615 WEST 5TH ST NORTH, CHEYENNE WELLS, CO, 80810</a>."
PRESBYTERIAN/ST. LUKE'S MEDICAL CENTER,,1719 E 19TH AVENUE,,DENVER,CO,80218,(303) 839-6000,"1719 E 19TH AVENUE, DENVER, CO, 80218",39.7470349,-104.9673859,"<a href=""https://maps.google.com/?q=39.7470349,-104.9673859"">1719 E 19TH AVENUE, DENVER, CO, 80218</a>."
Presbyterian/St. Luke's Outpatient Cancer Rehabilitation Center,Local,"1601 East 19th Ave., Suite 6100",,Denver,CO,80218,303-839-6745,"1601 East 19th Ave., Suite 6100, Denver, CO, 80218",39.746468,-104.9676692,"<a href=""https://maps.google.com/?q=39.746468,-104.9676692"">1601 East 19th Ave., Suite 6100, Denver, CO, 80218</a>."
Probasco's Wigs,Local,344 N. Lincoln Ave.,,Loveland,CO,80537,970-667-8819,"344 N. Lincoln Ave., Loveland, CO, 80537",40.3951727,-105.0729346,"<a href=""https://maps.google.com/?q=40.3951727,-105.0729346"">344 N. Lincoln Ave., Loveland, CO, 80537</a>."
Progressive Health Center,Local,"701 E. Hampden Ave.,Suite 225",,Englewood,CO,80113,303-788-9399,"701 E. Hampden Ave.,Suite 225, Englewood, CO, 80113",39.6534814,-104.9793543,"<a href=""https://maps.google.com/?q=39.6534814,-104.9793543"">701 E. Hampden Ave.,Suite 225, Englewood, CO, 80113</a>."
Project Angel Heart,Local,4950 Washington St,,Denver,CO,80216,303-830-0202,"4950 Washington St, Denver, CO, 80216",39.7867486,-104.9776758,"<a href=""https://maps.google.com/?q=39.7867486,-104.9776758"">4950 Washington St, Denver, CO, 80216</a>."
Project Angel Heart,Local,"620 S. Cascade Ave., Suite 100",,Colorado Springs,CO,80903,719-323-0084,"620 S. Cascade Ave., Suite 100, Colorado Springs, CO, 80903",38.8248245,-104.8262641,"<a href=""https://maps.google.com/?q=38.8248245,-104.8262641"">620 S. Cascade Ave., Suite 100, Colorado Springs, CO, 80903</a>."
ProMed,Local,"601 East Hampden Avenue, Suite 405",,Englewood,CO,80113,303-744-2286,"601 East Hampden Avenue, Suite 405, Englewood, CO, 80113",39.6534492,-104.9800766,"<a href=""https://maps.google.com/?q=39.6534492,-104.9800766"">601 East Hampden Avenue, Suite 405, Englewood, CO, 80113</a>."
Prostate Conditions Education Council,Local,"7009 S. Potomac St., Suite 125",,Centennial,CO,80112,303-316-4685,"7009 S. Potomac St., Suite 125, Centennial, CO, 80112",39.5892234,-104.8327298,"<a href=""https://maps.google.com/?q=39.5892234,-104.8327298"">7009 S. Potomac St., Suite 125, Centennial, CO, 80112</a>."
Prosthetic Illusions,Local,"3405 S. Yarrow St., Suite C",,Lakewood,CO,80227,303-973-8482,"3405 S. Yarrow St., Suite C, Lakewood, CO, 80227",39.6539878,-105.0838269,"<a href=""https://maps.google.com/?q=39.6539878,-105.0838269"">3405 S. Yarrow St., Suite C, Lakewood, CO, 80227</a>."
PROWERS MEDICAL CENTER,,301  KENDALL DRIVE,,LAMAR,CO,81052,(719) 336-7005,"301  KENDALL DRIVE, LAMAR, CO, 81052",38.06933,-102.6111207,"<a href=""https://maps.google.com/?q=38.06933,-102.6111207"">301  KENDALL DRIVE, LAMAR, CO, 81052</a>."
PROWERS MEDICAL CENTER CLINIC,,403 KENDALL DRIVE,,LAMAR,CO,81052,(719) 336-6767,"403 KENDALL DRIVE, LAMAR, CO, 81052",38.0700405,-102.6084987,"<a href=""https://maps.google.com/?q=38.0700405,-102.6084987"">403 KENDALL DRIVE, LAMAR, CO, 81052</a>."
PSMC CENTER FOR CANCER AND BLOOD DISORDERS,,95 S PAGOSA BLVD, ,PAGOSA SPRINGS,CO,81147,(970) 507-4000,"95 S PAGOSA BLVD,  , PAGOSA SPRINGS, CO, 81147",37.2521575,-107.0783976,"<a href=""https://maps.google.com/?q=37.2521575,-107.0783976"">95 S PAGOSA BLVD,  , PAGOSA SPRINGS, CO, 81147</a>."
PUEBLO CITY AND COUNTY HEALTH DEPARTMENT FAMILY PLANNING PROGRAM ,,101 W. 9TH ST ,,PUEBLO ,CO,81003,(719) 583-4380,"101 W. 9TH ST , PUEBLO , CO, 81003",38.2756085,-104.6079584,"<a href=""https://maps.google.com/?q=38.2756085,-104.6079584"">101 W. 9TH ST , PUEBLO , CO, 81003</a>."
PUEBLO COMMUNITY COLLEGE STUDENT HEALTH CLINIC,,900 W ORMAN AVE,MT 118,PUEBLO,CO,81004,(719) 543-8711,"900 W ORMAN AVE, MT 118, PUEBLO, CO, 81004",38.2634297,-104.6378312,"<a href=""https://maps.google.com/?q=38.2634297,-104.6378312"">900 W ORMAN AVE, MT 118, PUEBLO, CO, 81004</a>."
Pueblo StepUp,Local,"1925 E Orman Ave., Ste. A-640",,Pueblo,CO,81004-3543,719-557-5886,"1925 E Orman Ave., Ste. A-640, Pueblo, CO, 81004-3543",38.2541164,-104.6271519,"<a href=""https://maps.google.com/?q=38.2541164,-104.6271519"">1925 E Orman Ave., Ste. A-640, Pueblo, CO, 81004-3543</a>."
RACHEL B. NOEL MIDDLE SCHOOL - SCHOOL-BASED HEALTH CENTER,,5290 KITTREDGE STREET,,DENVER,CO,80239,(720) 424-0909,"5290 KITTREDGE STREET, DENVER, CO, 80239",39.7889733,-104.8005034,"<a href=""https://maps.google.com/?q=39.7889733,-104.8005034"">5290 KITTREDGE STREET, DENVER, CO, 80239</a>."
RANGELY DISTRICT HOSPITAL,,225 EAGLE CREST DR,,RANGELY,CO,81648,(970) 675-4275,"225 EAGLE CREST DR, RANGELY, CO, 81648",40.0830032,-108.8014288,"<a href=""https://maps.google.com/?q=40.0830032,-108.8014288"">225 EAGLE CREST DR, RANGELY, CO, 81648</a>."
Ray of Hope Foundation,Local,"1385 S. Colorado Blvd., Suite 108",,Denver,CO,80222,303-835-2568,"1385 S. Colorado Blvd., Suite 108, Denver, CO, 80222",39.6915116,-104.9411669,"<a href=""https://maps.google.com/?q=39.6915116,-104.9411669"">1385 S. Colorado Blvd., Suite 108, Denver, CO, 80222</a>."
Re-Org,Local,P.O. Box 40021,,Denver,CO,80204,720 341-2502,"P.O. Box 40021, Denver, CO, 80204",39.7392358,-104.990251,"<a href=""https://maps.google.com/?q=39.7392358,-104.990251"">P.O. Box 40021, Denver, CO, 80204</a>."
Ready for Recovery,Local,1249 Wyoming St.,,Golden,CO,80403,303-638-1272,"1249 Wyoming St., Golden, CO, 80403",39.7759689,-105.2287599,"<a href=""https://maps.google.com/?q=39.7759689,-105.2287599"">1249 Wyoming St., Golden, CO, 80403</a>."
Red Rocks Cancer Center,Local,"400 Indiana Street, Suite 240",,Golden,CO,80401,303-945-2966,"400 Indiana Street, Suite 240, Golden, CO, 80401",39.7223107,-105.1635757,"<a href=""https://maps.google.com/?q=39.7223107,-105.1635757"">400 Indiana Street, Suite 240, Golden, CO, 80401</a>."
RIO BLANCO COUNTY PUBLIC HEALTH RANGELY ,,101 EAST MAIN STREET ,,RANGLEY ,CO,81648,(970) 878-9525,"101 EAST MAIN STREET , RANGLEY , CO, 81648",40.0876926,-108.8036048,"<a href=""https://maps.google.com/?q=40.0876926,-108.8036048"">101 EAST MAIN STREET , RANGLEY , CO, 81648</a>."
RIO GRANDE HOSPITAL CLINIC,,0310 COUNTY RD 14,,DEL NORTE,CO,81132,(719) 657-2418,"0310 COUNTY RD 14, DEL NORTE, CO, 81132",37.6743132,-106.3636719,"<a href=""https://maps.google.com/?q=37.6743132,-106.3636719"">0310 COUNTY RD 14, DEL NORTE, CO, 81132</a>."
RIO GRANDE HOSPITAL RADIOLOGY,,310 COUNTY RD,,DEL NORTE,CO,81132,719-657-2510,"310 COUNTY RD, DEL NORTE, CO, 81132",37.6788919,-106.3533683,"<a href=""https://maps.google.com/?q=37.6788919,-106.3533683"">310 COUNTY RD, DEL NORTE, CO, 81132</a>."
RISLEY INTERNATIONAL ACADEMY OF INNOVATION SBWC,,625 MONUMENT AVENUE,,PUEBLO,CO,81001,(719) 549-7915,"625 MONUMENT AVENUE, PUEBLO, CO, 81001",38.273378,-104.5879137,"<a href=""https://maps.google.com/?q=38.273378,-104.5879137"">625 MONUMENT AVENUE, PUEBLO, CO, 81001</a>."
RIVER VALLEY FAMILY HEALTH CENTERS IN DELTA,,107 W 11TH ST. ,,DELTA,CO,81416,(970) 874-8981,"107 W 11TH ST. , DELTA, CO, 81416",38.7327865,-108.0710735,"<a href=""https://maps.google.com/?q=38.7327865,-108.0710735"">107 W 11TH ST. , DELTA, CO, 81416</a>."
RIVER VALLEY FAMILY HEALTH CENTERS IN MONTROSE ,,1010 S. RIO GRANDE,,MONTROSE,CO,81401,(970) 497-3333,"1010 S. RIO GRANDE, MONTROSE, CO, 81401",38.4678857,-107.8747704,"<a href=""https://maps.google.com/?q=38.4678857,-107.8747704"">1010 S. RIO GRANDE, MONTROSE, CO, 81401</a>."
RIVER VALLEY FAMILY HEALTH CENTERS IN OLATHE,,308 MAIN STREET,,OLATHE,CO,81425,(970) 323-6141,"308 MAIN STREET, OLATHE, CO, 81425",38.6059491,-107.9837861,"<a href=""https://maps.google.com/?q=38.6059491,-107.9837861"">308 MAIN STREET, OLATHE, CO, 81425</a>."
RMCC - AURORA,,1700 S POTOMAC STREET,,AURORA,CO,80012,(303) 418-7600,"1700 S POTOMAC STREET, AURORA, CO, 80012",39.6857942,-104.8304135,"<a href=""https://maps.google.com/?q=39.6857942,-104.8304135"">1700 S POTOMAC STREET, AURORA, CO, 80012</a>."
RMCC - BOULDER,,4715  ARAPAHOE AVENUE,,BOULDER,CO,80303,(303) 385-2000,"4715  ARAPAHOE AVENUE, BOULDER, CO, 80303",40.015168,-105.2368967,"<a href=""https://maps.google.com/?q=40.015168,-105.2368967"">4715  ARAPAHOE AVENUE, BOULDER, CO, 80303</a>."
RMCC - CANON CITY,,109 LATIGO LANE,STE E,CANON CITY,CO,81212,(719) 296-6000,"109 LATIGO LANE, STE E, CANON CITY, CO, 81212",38.4483038,-105.1836032,"<a href=""https://maps.google.com/?q=38.4483038,-105.1836032"">109 LATIGO LANE, STE E, CANON CITY, CO, 81212</a>."
RMCC - CASTLE ROCK,,1189 S PERRY STREET, #230,CASTLE ROCK,CO,80104,(303) 925-0700,"1189 S PERRY STREET,  #230, CASTLE ROCK, CO, 80104",39.3591806,-104.8609388,"<a href=""https://maps.google.com/?q=39.3591806,-104.8609388"">1189 S PERRY STREET,  #230, CASTLE ROCK, CO, 80104</a>."
RMCC - COLORADO SPRINGS,,2312 N NEVADA AVENUE, #400,COLORADO SPRINGS,CO,80907,(719) 577-2555,"2312 N NEVADA AVENUE,  #400, COLORADO SPRINGS, CO, 80907",38.8659518,-104.8205932,"<a href=""https://maps.google.com/?q=38.8659518,-104.8205932"">2312 N NEVADA AVENUE,  #400, COLORADO SPRINGS, CO, 80907</a>."
RMCC - COLORADO SPRINGS- MEDICAL CENTER POINT,,1633  MEDICAL CENTER POINT,,COLORADO SPRINGS,CO,80907,(719) 475-2405,"1633  MEDICAL CENTER POINT, COLORADO SPRINGS, CO, 80907",38.8749388,-104.7955797,"<a href=""https://maps.google.com/?q=38.8749388,-104.7955797"">1633  MEDICAL CENTER POINT, COLORADO SPRINGS, CO, 80907</a>."
RMCC - DENVER - ROSE MEDICAL CENTER,,4700 E HALE PARKWAY, #400,DENVER,CO,80220,(303) 321-0302,"4700 E HALE PARKWAY,  #400, DENVER, CO, 80220",39.7325689,-104.9321565,"<a href=""https://maps.google.com/?q=39.7325689,-104.9321565"">4700 E HALE PARKWAY,  #400, DENVER, CO, 80220</a>."
RMCC - DENVER MIDTOWN,,1800  WILLIAMS STREET, #200,DENVER,CO,80201,(303) 388-4876,"1800  WILLIAMS STREET,  #200, DENVER, CO, 80201",39.7451896,-104.965627,"<a href=""https://maps.google.com/?q=39.7451896,-104.965627"">1800  WILLIAMS STREET,  #200, DENVER, CO, 80201</a>."
RMCC - ENGLEWOOD - SWEDISH MEDICAL CENTER,,499 E HAMPDEN AVENUE, #450,ENGLEWOOD,CO,80113,(303) 740-8200,"499 E HAMPDEN AVENUE,  #450, ENGLEWOOD, CO, 80113",39.6535984,-104.9820934,"<a href=""https://maps.google.com/?q=39.6535984,-104.9820934"">499 E HAMPDEN AVENUE,  #450, ENGLEWOOD, CO, 80113</a>."
RMCC - LA JUNTA,,1100  CARSON AVENUE, #201,LA JUNTA,CO,81050,(719) 383-6378,"1100  CARSON AVENUE,  #201, LA JUNTA, CO, 81050",37.9782674,-103.5491141,"<a href=""https://maps.google.com/?q=37.9782674,-103.5491141"">1100  CARSON AVENUE,  #201, LA JUNTA, CO, 81050</a>."
RMCC - LAKEWOOD,,11750 W 2ND PLACE," MEDICAL PLAZA 1, #150",LAKEWOOD,CO,80228,(303) 430-2700,"11750 W 2ND PLACE,  MEDICAL PLAZA 1, #150, LAKEWOOD, CO, 80228",39.7166583,-105.1301288,"<a href=""https://maps.google.com/?q=39.7166583,-105.1301288"">11750 W 2ND PLACE,  MEDICAL PLAZA 1, #150, LAKEWOOD, CO, 80228</a>."
RMCC - LITTLETON,,22 W DRY CREEK CIRCLE,,LITTLETON,CO,80120,(303) 730-4700,"22 W DRY CREEK CIRCLE, LITTLETON, CO, 80120",39.581401,-104.9923274,"<a href=""https://maps.google.com/?q=39.581401,-104.9923274"">22 W DRY CREEK CIRCLE, LITTLETON, CO, 80120</a>."
RMCC - LONE TREE- SKY RIDGE MEDICAL CENTER,,10107  RIDGEGATE PARKWAY, #200,LONE TREE,CO,80124,(303) 925-0700,"10107  RIDGEGATE PARKWAY,  #200, LONE TREE, CO, 80124",39.5299945,-104.8703208,"<a href=""https://maps.google.com/?q=39.5299945,-104.8703208"">10107  RIDGEGATE PARKWAY,  #200, LONE TREE, CO, 80124</a>."
